Nº Contrato;Apelido Cliente;Nome Cliente;Categoria Cliente;Contato;Fone;Email;Referência;Status;Tipo Contrato;Início Vigência;Fim Vigência;Data Cadastro;Próx. Reajuste;Obs
"2716";"28141190000267 SANTA CASA VIT";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";;"financeiro";"27998154763";"fernando.sabadini@santacasavitoria.orgnfe.ti@santacasavitoria.orgjose.junior@santacasavitoria.orgfinanceiro@santacasavitoria.orgademir.quirino@santacasavitoria.orgnfs@atasistemas.com.br";"Valor R$1.089,90 I Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"06/08/2024";"06/08/2026";"04/11/2024 20:22";"06/08/2026";"Contato Mensal de Suporte e Manutenção on Site para Relógio de Ponto.||LINHA DO TEMPO|03/09/2025 - Adicional de +3 (três) relógios Inner REP PLUS LC Bio Smart 13,56MHz. Acréscimo de R$ 150,00, passando de R$ 939,90 para R$ 1.089,90 mensais.|11/08/2025- Renovado contrato pelo IPCA, passando de 892,43 para 939,90.|11/08/2025- Renovado contrato pelo IPCA, passando de 892,43 para 939,90.|15/06/2025: adicional de + 1 equipamento. Acréscimo de R$ 50,00, passando de R$ 842,43 para R$ 892,43.|06/12/2024 -  Adicional de 01 Inner REP Plus Bio Smart. Acréscimo de R$ 50,00 no valor, passando de R$ R$ 792,43 para o valor mensal de R$ 842,43.|04/09/2024 - Adicional de 02 iD Access PRO (acesso). Acréscimo de R$ 100,00 no valor, passando de R$ 692,43,00 para o valor mensal de R$ 792,43.|07/05/2024 - Adicional de 02 equipamentos passando de 11 para 13. Acréscimo de R$ 100,00 no valor, passando de R$ 567,00 para o valor mensal de R$ 667,00. OS 2 EQUIPAMENTOS ENCONTRAM-SE INSTALADOS NA SANTA CASA DE CACHOEIRO DE ITAPEMIRIM. FOI UMA CONDIÇÃO AUTORIZADA TANTO PELO HERBERT QUANTO PELA GERÊNCIA (Archimedes)  DA SANTA CASA DE VITORIA. CNPJ 27187087000104 - SANTA CASA DE MISERICORDIA DE CACHOEIRO DE ITAPEMIRIM|29/08/2023 - Adicional de 01 equipamento passando de 10 para 11. Acréscimo de R$ 50,00 no valor, passando de R$ 517,00 para o valor mensal de R$ 567,00.|05/04/2023 - Adicional de 03 equipamento passando de 07 para 10. Acréscimo de R$ 150,00 no valor, passando de R$ 367,00 para o valor mensal de R$ 517,00.|06/02/2023 - Adicionar de 01 equipamento passando de 06 para 07. Acrescido de R$ 50,00 no valor,  passando de R$ 317,00 para o valor mensal de R$ 367,00.|25/01/2023 - Adicional de 01 equipamento passando de 05 para 06. Acréscimo de R$ 50,00 no valor, passando de R$ 267,00 para o valor mensal de R$ 317,00.|08/07/2022 - Adicional de 02 equipamentos passando de 03 para o total de 05. Acréscimo de R$ 75,00 no valor, passando de R$ 172,23 para o valor mensal de R$ 247,23.||- Manutenção preventiva e corretiva a 03 (três) Relógios de Ponto."
"2528";"17289826000115_AFORT INDUST.";"AFORT INDUSTRIA DE PLASTICOS LTDA";;"financeiro";;"berger@afort.com.brxml@afort.com.brnfs@atasistemas.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"01/04/2024";"01/04/2027";"05/11/2024 13:01";"01/04/2027";"Descrição: Serviço de manutenção preventiva e corretiva ao sistema de controle de acesso.|Secullum Acesso ( 400 Pessoas | 03 Equipamentos )|R$ 120,00 - Manutenção preventiva bimestral e manutenção corretiva por demanda ( Catraca iDBlock com 2 Faciais )|R$ 195,00 - Secullum Acesso ( 200 Pessoas ativas | 1 Equipamento )|R$ 60,00 - Secullum Acesso Adicional ( +200 Pessoas )|R$ 40,00 - Secullum Acesso Adicional ( +1 Equipamento )||LINHA DO TEMPO|16/03/2026- REAJUSTE DE CONTRATO PELO IGPM (DEFLAÇÃO) PERMANECE O MESMO VALOR.|21/03/2025- CONTRATO RENOVADO PELO IGPM - PASSANDO DE 455,00 PARA 493,40."
"2396";"13985749000187_PRAIA CORPORATE";"CONDOMINIO DO EDIFICIO PRAIA CORPORATE";;"financeiro";"(27)99989-9039";"praiacorporate@gmail.comnfs@atasistemas.com.br";"Locação Mensal Equipamento com Suporte - On Site";"ATIVO";"Acesso Locação Equipamento";"18/12/2023";"18/12/2026";"04/11/2024 20:22";"18/12/2026";"Descrição: Locação de equipamentos de controle de acesso.|01 - Controladora de Acesso Topdata Inner 2 Leitor UHF|02 - Leitor UHF Antena TAG Veicular Long Range 2-5M 860~960mHz|01 - Cancela Acton Slim V2 24VDC Bivolt Haste 4.0M Escamoteável|02 - Kit Sensor Fotocélula InfraRed Antiesmagamento|02 - Catraca Topdata Revolution 3 LC Biometria, Prox 125kHz e Urna Coletora|Licença Mensal do Secullum Acesso versão Híbrida [ 1000 Pe / 03 Eq ]||LINHA DO TEMPO|14/01/2026 Renovado contrato passando de 2.257,37 para 2.278,13|10/01/2025 Renovado contrato passando de 2.173,87 para 2.257,37"
"2695";"SHOPPING DA ILHA - FILIAL";"CONDOMINIO EMPRESARIAL DOS GRUP. A A F E GRUP. COMERCIAL (S";;"finaneiro";"98 3311-8264";"gerencia.cesdi@solys.com.br";"Contrato Suporte Remoto Mensal Acesso";"CANCELADO";"Acesso Manutenção";"05/08/2024";"05/08/2025";"05/11/2024 13:01";"05/08/2025";"Descrição: Contrato de manutenção ao sistema de controle de acesso.|- Serviço técnico de apoio e suporte remoto ao software Secullum Acesso.Net.|* O contrato iniciou vinculado a matriz cujo CNPJ é 17.975.106/0001-03 dando continuidade através a filial a||21/11/2024 - CONTRATO SUSPENSO."
"2295";"SHOPPING DA ILHA - FILIAL";"CONDOMINIO EMPRESARIAL DOS GRUP. A A F E GRUP. COMERCIAL (S";;"financeiro";"98 3311-8264";"gerencia.cesdi@solys.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"CANCELADO";"Acesso Manutenção";"23/10/2023";"23/10/2024";"05/11/2024 13:01";"23/10/2024";"Descrição: Serviço mensal de manutenção de equipamentos de controle de acesso.|Composição: 02 Catracas Topdata Revolution + 01 Software de Acesso Topdata"
"2616";"24294967000191 COND. VILA PLAT";"CONDOMINIO RESIDENCIAL PARQUE VILA PLATINA";;"financeiro";"2799908-6423";"residencialvilatopazio@gmail.com";"Locação Mensal Equipamento com Suporte - On Site";"CANCELADO";"Acesso Locação Equipamento";"21/06/2024";"21/07/2024";"05/11/2024 14:26";"21/07/2024";"Descrição: Locação de equipamentos de controle de acesso. |*19/10/2023 - Upgrade no software Secullum Acesso, passando de 400 para 800 pessoas ativas. Acrécimo de R$ 130,00, passando de R$ 847,40 para R$ 977,40.  Alterar as parcelas não processadas do con"
"2666";"01514955725_LourdesTomaz";"Lourdes Tomaz de Souza";;"financeiro";"2799687-7557";"lourdestomaz51@gmail.comnfs@atasistemas.com.br";"Contrato Mensal Sup e Manut Academia 2 visitas";"ATIVO";"Academia Secullum";"02/06/2024";"02/06/2026";"04/11/2024 20:22";"02/06/2026";"+ Contrato de suporte mensal ao sistema Secullum Academia.Net e manutenção à catraca Topdata.|+ Serviço de suporte remoto.|+ 03 (três) visitas técnicas. (1ª: 27/03/2019  -  2ª:   -  3ª )||LINHA DO TEMPO|16/06/2025- Renovado contrato pelo IGPM 7,02% (R$ 8,65) Passando de 123,07 para 131,72.|"
"1756";"14165301000180 ECOLLOGISTICS";"ECOLLOGISTICS SOLUCOES INTERMODAIS LTDA";;"(27)3336-0971";"(27)99797-8147";"contasapagar@ecollogistics.com.brnfs@atasistemas.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"01/12/2023";"01/12/2026";"05/11/2024 13:01";"01/12/2026";"Descrição: Contrato de manutenção ao sistema de controle de acesso.||*06/12/2023 - Aditivo ao contrato de manutenção preventiva e corretiva BIMESTRAL dos equipamentos. Acréscimo de R$360,00 referente à inclusão de 2 (duas) Câmeras LPR, passando de R$ 845,00 para R$ 1.205,00 mensal.||O contrato contempla:|R$ 395,00  -  Licença do Software de Gerenciamento Secullum Acesso.Net [ 200 Pessoas / 05 Equip. ]|R$ 450,00  -  Contrato de manutenção preventiva BIMESTRAL, manutenção corretiva por demanda e serviço de apoio remoto.||02 (duas)  Cancelas Automotiva CAME Gard GB3750 220V 24VDC Haste 5.0M Redonda Escamotiável|01 (um)  Totem Duplo  [ 1.20M e 2.00M ] em Aço Carbono Pintura Anticorrosão Azul ( Biometria LC + Mifare 13,56mHz + Interfone ) - Entrada|01 (um)  Totem Duplo [ 1.20M e 2.00M ]Aço Carbono Pintura Anticorrosão Azul ( Biometria LC + Mifare 13,56mHz + Urna Coletora + Interfone ) - Saída|02 (duas) Centrais de Detecção de Massa CAME Bicanal Antiesmagamento + 04 Laços indutivos|01 (uma) Catraca Topdata Revolution 4 LC ( Biometria 3000 Digitais + Leitor Mifare 13,56mHz + Urna Coletora de Cartões )|02 (duas) Câmera LPR Alphadigi PCAM4220N - Camera Bullet 4MP LED, Lente varifocal 2,8-12mm|G2|||*06/12/2023 - Aditivo ao contrato de manutenção preventiva e corretiva BIMESTRAL dos equipamentos. Acréscimo de R$ 360,00 referente à inclusão de 2 (duas) Câmeras LPR, passando de R$ 845,||LINHA DO TEMPO||01/12/2024: Renovação IGP-M: passando de R$ 1.205,00 para R$ 1.272,35|24/10/2025: Aditivo de Adicional de equipamento ao software e  manutenção preventiva e corretiva MENSAL no total de R$ 410,00.|Passando de R$ 1.272,35 para R$ 1.682,35.|09/12/2025 - Renovação automática considerando valor de R$ 1.682,35."
"2567";"14355640000129_FMS";"FUNDO MUNICIPAL DE SAUDE";;"financeiro";;"saude.administrativo@pmav.es.gov.brnfs@atasistemas.com.br";"Valor R$ 2.620,00 I Locação IDFlex + Ponto Web 2000F";"CANCELADO";"Ponto Secullum + Locação REP";"05/05/2024";"05/05/2025";"04/11/2024 20:22";"05/05/2025";"Descrição: Locação do equipamento e licença do sistema de ponto.|LOCAÇÃO|10 (dez) | Coletor iDFlex PRO (Biometria + Proximidade 125Khz) + Licença do Ponto Secullum Web ULTIMATE ( Até 200 funcionários)||Renovação por aditivo|Rescisão em maio/2025: fim do contrato adminsitrativo,s erá feito outro."
"2443";"31775877000188_GBR - SERVICOS";"GBR - SERVICOS DE MANUTENCAO HOSPITALAR E ODONTOLOGICA LTDA";;"finaneiro";"(27) 3328-7883";"rh@gbronline.com.brmarlene@gbronline.com.brcontabil@gbronline.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"06/02/2024";"06/02/2027";"05/11/2024 13:01";"06/02/2027";"Locação mensal ponto 4 + mod. nuvem + Suporte remoto||LINHA DO TEMPO|05/02/2026- Reajuste de contrato pelo IGPM (deflação) permanece o mesmo valor.|12/02/2025- Reajuste de contrato 6,74% IGPM passando de 103,63 para 110,62.|"
"2825";"31778623700 HELVÉCIO";"HELVÉCIO DUIA CASTELLO";;"financeiro";"27 3022-8888";"adm@cartoriocastello.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"09/10/2024";"09/10/2026";"04/11/2024 20:22";"09/10/2026";"Descrição: Contrato de manutenção de sistema de ponto.|- Licença Mensal do Ponto Secullum Web ( Até 30 funcionários )|- Serviço de suporte remoto.||LINHA DO TEMPO|14/10/2025- REAJUSTE DE CONTRATO PELO IGPM 2,82% PASSANDO DE 264,13 PARA 271,60.|*31/01/2024 - Banco de dados registrado na Secullum no CNPJ: 30965271000142 - CARTORIO CASTELLO 2 REGISTRO"
"2173";"28141190000429 EMESCAM";"IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA";;"SANDRIGO";"(27) 3334-3500";"contratos@emescam.brGeovana.Assis@emescam.brcontasapagar@emescam.brFabiola.Neves@emescam.brademir.quirino@santacasavitoria.orgSandrigo.Sorti@emescam.brnfs@atasistemas.com.br";"Valor R$4.282,01 Mensal I Locação Equipamentos e Secullum Acesso Net";"CANCELADO";"Acesso Locação Equipamento";"03/08/2023";"03/08/2026";"04/11/2024 20:22";"03/08/2026";"Locação Mensal de Equipamentos de Controle de Acesso com Serviço de Manutenção.|07 - Conjunto Eletrônico Topdata para Catracas|02 - Controladoras Topdata Inner Acesso|01 - Software de Controle de Acesso (Secullum Acesso.Net), com 10 adicionais por equipamento.|01 - Controladora Topdata Inner Acesso para o Torniquete|01 - Controladora Topdata Inner Acesso para a porta Grand Hall|*** Serviços de manutenção para o Torniquete e a Porta Essenza Grand Hall.||Aditivo Contratual 01 assinado em 15/11/2020||+ 01 Controladora Inner Acesso 2 Smart|+ 01 Controladora Inner Acesso 2 Smart Complementar|+ 01 Fechadura Eletroímã 170kgf Drigon|+ Licença Adicional ( Até 5000 pessoas ativas )||Linha do tempo:|16/03/2026- Interromper faturamento  e cancelar contrato. |20/07/21 - valor R$ 3.302,07 renovado por Jean por 7% R$ 3.533,21|08/08/2024 -  Adicional de +01 Controladora Inner Acesso 2 LC Bio Smart + Complementar (sala dos professores) + 01 adicional de equipamento. Acréscimo de R$ 165,00 passando de R$ 3.533,21 para R$ 3.698,21 mensais.|12/12/2025- Atualizado valor da parcela R$ 4.282,01 conforme e-mail joão.|10/2025: Adicional de 02 iDFace Max para locação (cessão após 36 meses). Adicional de 02 equipamentos ao SW. Acréscimo de R$ 294,16. Passando de R$4.023,85 para R$4318,01. Após 36 meses, haverá um decréscimo de R$158,16.|03/08/2025: renovação - reajuste de R$3.873,21 para o valor atualizado de R$3.987,85.|10/04/2025: Adicional de locação de 01 (um) Inner Acesso 2 Smart 13.56MHz e Adicional do Secullum Acesso (+1 equipamento). Acréscimo de R$ 175,00, passando de R$ 3.698,21 para R$ 3.873,21||09/2025: comodato de 02 iDFaceMax para os 2 torniquetes da Emescam. Adicional de 02 eqquipamentos ao SW. Acréscimo de R$ 36,00, passando de 3.987,85 para R$4.023,85.||"
"2749";"31225734000100 RULTEK";"KAMILA MESQUITA DE ARAUJO";;"financeiro";;"rulteksolucoes@gmail.comlima@rultek.com.brcomercial@rultek.com.brnfs@atasistemas.com.br";"Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção";"12/07/2024";"12/07/2026";"04/11/2024 20:22";"12/07/2026";"Descrição: Serviço mensal de manutenção de equipamentos de controle de ponto.|- Manutenção preventiva e corretiva a 01 (um) REP Topdata Inner Rep Plus LC.||LINHA DO TEMPO|13/08/2025- Renovado contrato pelo IGPM 2,96% passando de 91,80 para 94,52."
"2510";"04461341000115 LIQUIPORT";"LIQUIPORT TERMINAL PORTUARIO S.A.";;"financeiro";"273422-2303";"compras@liquiport.com.brsuprimentos@liquiport.com.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Web";"ATIVO";"Ponto Secullum";"20/03/2024";"20/03/2027";"05/11/2024 13:01";"20/03/2027";"Descrição: Contrato de manutenção de sistema de ponto.||* Cliente migrou do Ponto Offline para a versão Web. (Contrato anterior: 1198)|- Licença Mensal do Ponto Secullum Web ULTIMATE ( Até 120 funcionários )|- Ativação do Secullum Check In para uso do Bio Web (Reconhecimento Facial)|- Serviço técnico de apoio e suporte remoto.||LINHA DO TEMPO|11/03/2026- Reajuste de contrato pelo IGPM  3,0909% passando de 598,55 para 616,48.|11/03/2025 - RENOVADO CONTRATO PELO IPCA 3,69% PASSANDO DE 577,20 PARA 598,55|11/04/2023 - Redução da licença passando de 120 para 60 funcionários ativos.|Gentileza informar ao vosso setor financeiro que a partir da Haverá a redução de R$ 328,80, passando de R$ 906,00 para o valor mensal de R$ 577,20.|"
"2752";"39780655000165_MULTIVIX CARIAC";"MULTIVIX CARIACICA - ENSINO, PESQUISA E EXTENSAO LTDA";;"financeiro";"(27)3354-6250";"natalia.ferreira@multivix.edu.brxml.cariacica@multivix.edu.brnfs@atasistemas.com.br";"Locação Mensal Equipamento com Suporte - On Site";"ATIVO";"Acesso Locação Equipamento";"02/09/2024";"01/08/2026";"05/11/2024 13:01";"01/08/2026";"Descrição: Locação de equipamentos de controle de acesso.|||01/09/2025: o contrato foi renovado pelo IPCA. . Com isso, o valor da parcela mensal passará de R$3.610,00 para R$ 3.798,80, com base no índice de 5,23% (Ref. Jul).|16/02/2023 - Aditivo contratual passando de 5.000 para 10.000 pessoas ativas. Acréscimo de R$ 195,00, passando de R$ 3.415,00 para R$ 3.610,00|01/06/2023 - Aditivo contratual acrescentando R$ 915,00, passando de R$ 2.500,00 para R$ 3.415,00. Adição de equipamentos locados:|Cancela Came Gard GB3750 Haste 5.0M (R$ 545,00) + Totem Pedestal Single [ 1.20M ] com Inner 2 QR Code Prox (R$ 190,00) + Central de Detecção de Massa CAME com 02 Laços (R$ 130,00) + Licença Adicional do Secullum Acesso (R$ 50,00)||ATENÇÃO NA RENOVAÇÃO:|- Utilizar o ìndice IPCA como base da cálculo do reajuste|- O contrato é de 24 meses iniciais. Não enviar a informação de renovação no 12º mês. Enviar apenas a informação de reajuste de valor e não de renovação.|- A renovação será efetuada no 24º mês, considerando um novo reajuste.||Contempla a locação de:|04 (quatro) catracas Topdata Revolution 3 ( QR Code + Barras + Prox. 125kHz ).|Software integrado de gerenciamento e controle de acesso, limitado até 3.000 pessoas ativas, viabilizando e integrando os equipamentos ao sistema de controle do cliente.|Serviço técnico de manutenção preventiva bimestral e manutenção corretiva por demanda.||ATÉ 3.000 PESSOAS ATIVAS + R$ 110,00 / mês|ATÉ 5.000 PESSOAS ATIVAS + R$ 155,00 / mês|ATÉ 10.000 PESSOAS ATIVAS + R$ 195,00 / mês|PESSOAS ILIMITADAS + R$ 390,00 / mês"
"2697";"19679013000167_MULTIVIX V.V";"MULTIVIX VILA VELHA - ENSINO, PESQUISA E EXTENSAO LTDA";;"kenia";"(27)3202-4949";"kenia.barbosa@multivix.edu.brnfs@atasistemas.com.br";"Locação Mensal Equipamento com Suporte - On Site";"ATIVO";"Acesso Locação Equipamento";"16/07/2024";"13/10/2026";"05/11/2024 13:01";"13/10/2026";"Descrição: Locação de equipamentos de controle de acesso.||ATENÇÃO NA RENOVAÇÃO:|- Utilizar o ìndice IPCA como base da cálculo do reajuste|- O contrato é de 24 meses iniciais. Não enviar a informação de renovação no 12º mês. Enviar apenas a informação de reajuste de valor e não de renovação.|- A renovação será efetuada no 24º mês, considerando um novo reajuste.||08/08/2024 - Upgrade da licença do software passando de 10.000 para ILIMITADO pessoas ativas. Adicionado o valor de R$ 390,00 referente ao upgrade, passando de R$ 4.110,00 para o valor de R$ 4.500,00.|03/03/2023 - Upgrade da licença do software passando de 5.000 para 10.000 pessoas ativas. Adicionado o valor de R$ 195,00 referente ao upgrade, passando de R$ 3.915,00 para o valor de R$ 4.110,00.||Contempla a locação de:|08 (oito) catracas da marca Topdata, modelo Revolution 4, com leitor QR Code, Código de Barras e Proximidade 125kHz, incluído capa de proteção IP66 e base em aço inoxidável AISI 304.|Software integrado de gerenciamento e controle de acesso, limitado aos 08 (oito) equipamentos e 5.000 (cinco mil) pessoas ativas, viabilizando e integrando os equipamentos ao sistema de controle do cliente.||ATÉ 3.000 PESSOAS ATIVAS + R$ 110,00 / mês|ATÉ 5.000 PESSOAS ATIVAS + R$ 155,00 / mês|ATÉ 10.000 PESSOAS ATIVAS + R$ 195,00 / mês|PESSOAS ILIMITADAS + R$ 390,00 / mês|LINHA DO TEMPO|14/10/2025 - Reajuste no valor mensal passando de R$ 4500,00 para R$ 4.730,87.|"
"2422";"27165554003110_VILA VELHA";"MUNICIPIO DE VILA VELHA";;"financeiro";;"gelci.azeredo@vilavelha.es.gov.brgaof.semti@vilavelha.es.gov.brmiguel.silva@vilavelha.es.gov.br";"Contrato Mensal Suporte e Manutenção - On Site";"ATIVO";"Acesso Manutenção + GE";"12/01/2024";"12/01/2026";"05/11/2024 13:01";"12/01/2026";"Descrição: SERVIÇO DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE CONTROLADORES DE ACESSO com fornecimento de peças e suporte técnico do software.|Observações da nota:|Termo de Recebimento Definitivo nº 01/2024|Ata nº: 293/2022 | Contrato nº: 079/2023|Processo originário: 5031/2022|Processo de Execução: 473/2023|Nota de Empenho: 26/2024 e 27/2024||- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - |01 (um) Controlador Topdata Inner Acesso Grafite LFD Bio Prox + Fechadura Eletroímã + Fonte de Alimentação + Bateria 7A + Botoeira||* 07/11/2024: Contrato renovado por 12 meses. Aplicado índice INPC. Com isso, a parcela mensal passou de R$ 120,00 para R$ 124,45"
"2644";"15591793000138_NEWLAND";"NEWLAND ON-OFFSHORE SERVICOS MARITIMOS LTDA";;"ESTEVAM";;"almoxarifadointermarineonline@gmail.comadministrativo@newlandoffshore.com.brnfs@atasistemas.com.br";"Ata - Locação Inner Ponto 4 + TopPonto Web";"ATIVO";"Ponto Topdata + Locação REP";"11/07/2024";"11/07/2026";"05/11/2024 13:01";"11/07/2026";"Descrição: Locação do equipamento e licença do sistema de ponto.|[ MENSAL ] - Locação do Coletor Topdata Inner Ponto 4 ( Biometria + Proximidade 125Khz ) + Licença do Top Ponto Web ( 20 Funcionários )|Número de Série: 235000134|LINHA O TEMPO|17/07/2025 - Renovado contrato pelo IGPM 4,39% passando de 229,00 para 239,00."
"2801";"POSTENG POS TENSAO ENGENHARIA";"POSTENG POS TENSAO ENGENHARIA LTDA";;"(27)3068-9002";"(27)999974443";"joao.riberto@dstech.eng.brsimone.jobim@eminus.com.brveronica.sakamoto@dstech.eng.brtania.silva@dstech.eng.brnfs@atasistemas.com.br";"Ata - Mensal Ponto Offline sem Nuvem";"CANCELADO";"Ponto Secullum";"26/09/2024";"26/09/2025";"05/11/2024 13:01";"26/09/2025";"renovado locação anual ponto 4 + sem módulo nuvem + suporte remoto."
"2562";"09595974000130_PRESERVE";"PRESERVE SERVICOS POSTUMOS LTDA";;"27 3229 8812";"27 3061 1309";"financeiro@grupoprimicias.com.brdp@grupoprimicias.com.brgp@grupoprimicias.com.brnfs@atasistemas.com.br";"Valor R$122,25 I Ponto Web";"ATIVO";"Ponto Secullum";"25/04/2024";"25/04/2026";"04/11/2024 20:22";"25/04/2026";"Descrição: Contrato de manutenção de sistema de ponto.||- Licença Mensal do Ponto Secullum Offline + Módulo Web Nuvem|- Serviço técnico de apoio e suporte remoto.||01/07/2025 - Habilitado o recurso Gestão de Arquivos. Acréscimo de R$ 51,00 rateado entre os 4 (quatro) CNPJs.|31.971.206/0001-92 – MEMORIAL HOUSE HOMENAGENS POSTUMAS LTDA – R$ 12,75|21.879.519/0001-61  - VELAR SERVICOS POSTUMOS LTDA – R$ 12,75|09.595.974/0001-30 – PRESERVE SERVICOS POSTUMOS LTDA – Matiz – R$ 12,75 passando de R$122,25 para R$135,00|09.595.974/0004-82 – PRESERVE SERVICOS POSTUMOS LTDA –Filial – R$ 12,75||01/07/2025 - Adicional de +10 funcionários ativos na versão Ultimate, passando de 60 para 70 funcionários ativos. Concedido pela gerência o adicional sem custo. |25/04/2025: renovação no IGP-M, passando de R$ 112,66 para  R$122,25|27/03/2024 - Upgrade no sistema Ponto Secullum Web ULTIMATE. Adicional de +10 funcionários ativos, passando de 50 para 60. |BANCO REGISTRADO NO CNPJ 09595974000482— PRESERVE SERVICOS POSTUMOS LTDA - FILIAL||FATURAMENTO E ENVIO DAS NOTAS REFERENTE AO ADICIONAL PARA AS SEGUITES EMPRESAS|Contrato 2141 | + R$19,66/mês |09595974000130 PRESERVE SERVICOS POSTUMOS LTDA|Contrato 2040 | + R$19,66/mês |21879519000161 VELAR SERVICOS POSTUMOS LTDA|Contrato 2039 | + R$19,66/mês | 31971206000192 MEMORIAL HOUSE HOMENAGENS POSTUMAS LTDA|"
"2767";"02431320000202-QUALITY";"QUALITY IMOVEIS E LOGISTICA LTDA";;"FINANCEIRO";;"ralyson.pereira@grupoautoglass.com.brmaria.schade@autoglass.com.brraveny.lima@grupoautoglass.com.br";"Contrato Suporte Remoto Mensal Acesso";"CANCELADO";"Acesso Manutenção";"10/08/2024";"10/08/2025";"05/11/2024 13:01";"10/08/2025";"Descrição: Serviço de manutenção ao software de acesso.|Licença mensal do software BMA WAcesso Empresa ( 1 Servidor | 2 Equipamentos ativos ) + Suporte total||25/03/2025: Contrato rescindido pelo cliente. Incompatibilidade de link"
